proteinA,Gene_Symbol,proteinB,Accession
Q9Y4K4,MAP4K5,SARS-CoV-2_nsp10,P0DTC1
Q9P0J0,NDUFA13,SARS-CoV-2_nsp10,P0DTC1
Q9BRQ6,CHCHD6,SARS-CoV-2_nsp10,P0DTC1
Q9NX63,CHCHD3,SARS-CoV-2_nsp10,P0DTC1
P53384,NUBP1,SARS-CoV-2_nsp10,P0DTC1
O43847,NRDC,SARS-CoV-2_nsp10,P0DTC1
Q8TB37,NUBPL,SARS-CoV-2_nsp10,P0DTC1
Q6ZW33,MICALCL,SARS-CoV-2_nsp10,P0DTC1
Q2M2H8,MGAM2,SARS-CoV-2_nsp10,P0DTC1
Q8IYU8,MICU2,SARS-CoV-2_nsp10,P0DTC1
P53779,MAPK10,SARS-CoV-2_nsp10,P0DTC1
H3BPM6,MKRN2OS,SARS-CoV-2_nsp10,P0DTC1
Q9H8M7,MINDY3,SARS-CoV-2_nsp10,P0DTC1
O95402,MED26,SARS-CoV-2_nsp10,P0DTC1
Q8IVT2,MISP,SARS-CoV-2_nsp10,P0DTC1
Q96LA9,MRGPRX4,SARS-CoV-2_nsp10,P0DTC1
Q8N307,MUC20,SARS-CoV-2_nsp10,P0DTC1
P51003,PAPOLA,SARS-CoV-2_nsp10,P0DTC1
O43252,PAPSS1,SARS-CoV-2_nsp10,P0DTC1
Q9BUL8,PDCD10,SARS-CoV-2_nsp10,P0DTC1
P25713,MT3,SARS-CoV-2_nsp10,P0DTC1
P39877,PLA2G5,SARS-CoV-2_nsp10,P0DTC1
P42345,MTOR,SARS-CoV-2_nsp10,P0DTC1
P49286,MTNR1B,SARS-CoV-2_nsp10,P0DTC1
Q01538,MYT1,SARS-CoV-2_nsp10,P0DTC1
P04198,MYCN,SARS-CoV-2_nsp10,P0DTC1
O75592,MYCBP2,SARS-CoV-2_nsp10,P0DTC1
Q8WXR4,MYO3B,SARS-CoV-2_nsp10,P0DTC1
P01303,NPY,SARS-CoV-2_nsp10,P0DTC1
Q6IFH4,OR6B2,SARS-CoV-2_nsp10,P0DTC1
Q9H207,OR10A5,SARS-CoV-2_nsp10,P0DTC1
Q8NGJ4,OR52E2,SARS-CoV-2_nsp10,P0DTC1
Q7L5N7,LPCAT2,SARS-CoV-2_nsp10,P0DTC1
Q8IVA1,PCP2,SARS-CoV-2_nsp10,P0DTC1
Q9P2E7,PCDH10,SARS-CoV-2_nsp10,P0DTC1
O14832,PHYH,SARS-CoV-2_nsp10,P0DTC1
Q9UBM1,PEMT,SARS-CoV-2_nsp10,P0DTC1
Q9UHJ9,PGAP2,SARS-CoV-2_nsp10,P0DTC1
P0DJD7,PGA4,SARS-CoV-2_nsp10,P0DTC1
Q9H8P0,SRD5A3,SARS-CoV-2_nsp10,P0DTC1
O00469,PLOD2,SARS-CoV-2_nsp10,P0DTC1
O00168,FXYD1,SARS-CoV-2_nsp10,P0DTC1
Q96EH5,RPL39L,SARS-CoV-2_nsp10,P0DTC1
Q96EQ8,RNF125,SARS-CoV-2_nsp10,P0DTC1
Q8IUD6,RNF135,SARS-CoV-2_nsp10,P0DTC1
Q9HD33,MRPL47,SARS-CoV-2_nsp10,P0DTC1
Q9Y3B7,MRPL11,SARS-CoV-2_nsp10,P0DTC1
Q01118,SCN7A,SARS-CoV-2_nsp10,P0DTC1
A6NIN4,RNF227,SARS-CoV-2_nsp10,P0DTC1
Q6ZRF8,RNF207,SARS-CoV-2_nsp10,P0DTC1
Q8N122,RPTOR,SARS-CoV-2_nsp10,P0DTC1
Q8IY81,FTSJ3,SARS-CoV-2_nsp10,P0DTC1
Q96PQ0,SORCS2,SARS-CoV-2_nsp10,P0DTC1
Q8N7X8,SIGLECL1,SARS-CoV-2_nsp10,P0DTC1
Q2M3G4,SHROOM1,SARS-CoV-2_nsp10,P0DTC1
Q96HG1,SMIM10,SARS-CoV-2_nsp10,P0DTC1
Q6P4A7,SFXN4,SARS-CoV-2_nsp10,P0DTC1
Q96A09,TENT5B,SARS-CoV-2_nsp10,P0DTC1
P35711,SOX5,SARS-CoV-2_nsp10,P0DTC1
Q86W54,SPATA24,SARS-CoV-2_nsp10,P0DTC1
A6NFE2,SMCO2,SARS-CoV-2_nsp10,P0DTC1
Q9GZT3,SLIRP,SARS-CoV-2_nsp10,P0DTC1
O43761,SYNGR3,SARS-CoV-2_nsp10,P0DTC1
Q5MJ68,SPDYC,SARS-CoV-2_nsp10,P0DTC1
Q8N6Q1,TMCO5A,SARS-CoV-2_nsp10,P0DTC1
Q0P6H9,TMEM62,SARS-CoV-2_nsp10,P0DTC1
Q7Z403,TMC6,SARS-CoV-2_nsp10,P0DTC1
Q7Z392,TRAPPC11,SARS-CoV-2_nsp10,P0DTC1
Q6YI46,TMEM64,SARS-CoV-2_nsp10,P0DTC1
P57073,SOX8,SARS-CoV-2_nsp10,P0DTC1
Q8N9X5,LINC02912,SARS-CoV-2_nsp10,P0DTC1
Q5T7P6,TMEM78,SARS-CoV-2_nsp10,P0DTC1
Q96N35,LINC00052,SARS-CoV-2_nsp10,P0DTC1
Q6PEY1,TMEM88,SARS-CoV-2_nsp10,P0DTC1
P11388,TOP2A,SARS-CoV-2_nsp10,P0DTC1
Q9UL33,TRAPPC2L,SARS-CoV-2_nsp10,P0DTC1
Q6UXU6,TMEM92,SARS-CoV-2_nsp10,P0DTC1
Q8NHX9,TPCN2,SARS-CoV-2_nsp10,P0DTC1
Q5T215,TRAPPC3L,SARS-CoV-2_nsp10,P0DTC1
Q9H0E2,TOLLIP,SARS-CoV-2_nsp10,P0DTC1
Q15628,TRADD,SARS-CoV-2_nsp10,P0DTC1
A6NGB7,TMEM221,SARS-CoV-2_nsp10,P0DTC1
Q96A57,TMEM230,SARS-CoV-2_nsp10,P0DTC1
Q96PN7,TRERF1,SARS-CoV-2_nsp10,P0DTC1
Q6ZXV5,TMTC3,SARS-CoV-2_nsp10,P0DTC1
Q6AI14,SLC9A4,SARS-CoV-2_nsp10,P0DTC1
Q96T83,SLC9A7,SARS-CoV-2_nsp10,P0DTC1
A0A286YF58,TMEM271,SARS-CoV-2_nsp10,P0DTC1
P50454,SERPINH1,SARS-CoV-2_nsp10,P0DTC1
P58005,SESN3,SARS-CoV-2_nsp10,P0DTC1
Q9UPS6,SETD1B,SARS-CoV-2_nsp10,P0DTC1
Q8ND83,SLAIN1,SARS-CoV-2_nsp10,P0DTC1
Q9BX74,TM2D1,SARS-CoV-2_nsp10,P0DTC1
Q9H5V9,STEEP1,SARS-CoV-2_nsp10,P0DTC1
Q05519,SRSF11,SARS-CoV-2_nsp10,P0DTC1
Q16385,SSX2,SARS-CoV-2_nsp10,P0DTC1
Q7RTT5,SSX7,SARS-CoV-2_nsp10,P0DTC1
Q96DC7,TMCO6,SARS-CoV-2_nsp10,P0DTC1
Q9NXH8,TOR4A,SARS-CoV-2_nsp10,P0DTC1
Q13445,TMED1,SARS-CoV-2_nsp10,P0DTC1
Q8NE28,STKLD1,SARS-CoV-2_nsp10,P0DTC1
O60224,SSX4,SARS-CoV-2_nsp10,P0DTC1
A2A2V5,SERTM1,SARS-CoV-2_nsp10,P0DTC1
Q05066,SRY,SARS-CoV-2_nsp10,P0DTC1
Q8NBK3,SUMF1,SARS-CoV-2_nsp10,P0DTC1
Q04724,TLE1,SARS-CoV-2_nsp10,P0DTC1
Q96B21,TMEM45B,SARS-CoV-2_nsp10,P0DTC1
Q8TCJ2,STT3B,SARS-CoV-2_nsp10,P0DTC1
Q13813,SPTAN1,SARS-CoV-2_nsp10,P0DTC1
A6NNA2,SRRM3,SARS-CoV-2_nsp10,P0DTC1
Q9UH36,SRRD,SARS-CoV-2_nsp10,P0DTC1
B3KS81,SRRM5,SARS-CoV-2_nsp10,P0DTC1
Q9BYE4,SPRR2G,SARS-CoV-2_nsp10,P0DTC1
Q9H3Y6,SRMS,SARS-CoV-2_nsp10,P0DTC1
A1L4H1,SSC5D,SARS-CoV-2_nsp10,P0DTC1
O76070,SNCG,SARS-CoV-2_nsp10,P0DTC1
Q12962,TAF10,SARS-CoV-2_nsp10,P0DTC1
Q9NPL8,TIMMDC1,SARS-CoV-2_nsp10,P0DTC1
Q96SF2,CCT8L2,SARS-CoV-2_nsp10,P0DTC1
Q8IWB9,TEX2,SARS-CoV-2_nsp10,P0DTC1
Q01831,XPC,SARS-CoV-2_nsp10,P0DTC1
Q7L2K0,TEDC2,SARS-CoV-2_nsp10,P0DTC1
Q7RTU0,TCF24,SARS-CoV-2_nsp10,P0DTC1
Q3ZCM7,TUBB8,SARS-CoV-2_nsp10,P0DTC1
Q2MV58,TCTN1,SARS-CoV-2_nsp10,P0DTC1
Q8N5T2,TBC1D19,SARS-CoV-2_nsp10,P0DTC1
O43557,TNFSF14,SARS-CoV-2_nsp10,P0DTC1
Q15726,KISS1,SARS-CoV-2_nsp10,P0DTC1
Q03014,HHEX,SARS-CoV-2_nsp10,P0DTC1
Q9H583,HEATR1,SARS-CoV-2_nsp10,P0DTC1
Q7Z4H3,HDDC2,SARS-CoV-2_nsp10,P0DTC1
Q9UBN7,HDAC6,SARS-CoV-2_nsp10,P0DTC1
Q96S86,HAPLN3,SARS-CoV-2_nsp10,P0DTC1
O43766,LIAS,SARS-CoV-2_nsp10,P0DTC1
Q5XG99,LYSMD4,SARS-CoV-2_nsp10,P0DTC1
P10911,MCF2,SARS-CoV-2_nsp10,P0DTC1
P01566,IFNA10,SARS-CoV-2_nsp10,P0DTC1
A6NNB3,IFITM5,SARS-CoV-2_nsp10,P0DTC1
Q9UIS9,MBD1,SARS-CoV-2_nsp10,P0DTC1
O43248,HOXC11,SARS-CoV-2_nsp10,P0DTC1
Q9H1B7,IRF2BPL,SARS-CoV-2_nsp10,P0DTC1
P80192,MAP3K9,SARS-CoV-2_nsp10,P0DTC1
Q1A5X6,IQCJ,SARS-CoV-2_nsp10,P0DTC1
A6NCM1,IQCA1L,SARS-CoV-2_nsp10,P0DTC1
Q2T9L4,INSYN1,SARS-CoV-2_nsp10,P0DTC1
A0A1B0GVH7,IQCM,SARS-CoV-2_nsp10,P0DTC1
Q9NX47,MARCHF5,SARS-CoV-2_nsp10,P0DTC1
Q9UNL4,ING4,SARS-CoV-2_nsp10,P0DTC1
P20839,IMPDH1,SARS-CoV-2_nsp10,P0DTC1
Q8NA54,IQUB,SARS-CoV-2_nsp10,P0DTC1
Q96JA4,MS4A14,SARS-CoV-2_nsp10,P0DTC1
Q96PG1,MS4A4E,SARS-CoV-2_nsp10,P0DTC1
Q9H2W1,MS4A6A,SARS-CoV-2_nsp10,P0DTC1
Q9BY19,MS4A8,SARS-CoV-2_nsp10,P0DTC1
Q9P0L2,MARK1,SARS-CoV-2_nsp10,P0DTC1
P15260,IFNGR1,SARS-CoV-2_nsp10,P0DTC1
Q92985,IRF7,SARS-CoV-2_nsp10,P0DTC1
O95373,IPO7,SARS-CoV-2_nsp10,P0DTC1
A6NK06,ACOD1,SARS-CoV-2_nsp10,P0DTC1
Q0VF49,KIAA2012,SARS-CoV-2_nsp10,P0DTC1
Q96ST2,IWS1,SARS-CoV-2_nsp10,P0DTC1
Q6P9B9,INTS5,SARS-CoV-2_nsp10,P0DTC1
P20702,ITGAX,SARS-CoV-2_nsp10,P0DTC1
Q9ULD6,INTU,SARS-CoV-2_nsp10,P0DTC1
Q9ULL0,KIAA1210,SARS-CoV-2_nsp10,P0DTC1
P05771,PRKCB,SARS-CoV-2_nsp10,P0DTC1
P26371,KRTAP5-9,SARS-CoV-2_nsp10,P0DTC1
Q7L273,KCTD9,SARS-CoV-2_nsp10,P0DTC1
Q9BYS1,KRTAP1-5,SARS-CoV-2_nsp10,P0DTC1
Q9BYQ2,KRTAP9-4,SARS-CoV-2_nsp10,P0DTC1
Q6PID8,KLHDC10,SARS-CoV-2_nsp10,P0DTC1
O94889,KLHL18,SARS-CoV-2_nsp10,P0DTC1
Q13557,CAMK2D,SARS-CoV-2_nsp10,P0DTC1
Q8IU85,CAMK1D,SARS-CoV-2_nsp10,P0DTC1
Q9UKR3,KLK13,SARS-CoV-2_nsp10,P0DTC1
Q15842,KCNJ8,SARS-CoV-2_nsp10,P0DTC1
Q6PI47,KCTD18,SARS-CoV-2_nsp10,P0DTC1
P52732,KIF11,SARS-CoV-2_nsp10,P0DTC1
Q5JUK3,KCNT1,SARS-CoV-2_nsp10,P0DTC1
Q03252,LMNB2,SARS-CoV-2_nsp10,P0DTC1
Q02750,MAP2K1,SARS-CoV-2_nsp10,P0DTC1
P51511,MMP15,SARS-CoV-2_nsp10,P0DTC1
Q9GZQ8,MAP1LC3B,SARS-CoV-2_nsp10,P0DTC1
Q56VL3,OCIAD2,SARS-CoV-2_nsp10,P0DTC1
Q17RF5,ODAPH,SARS-CoV-2_nsp10,P0DTC1
P11182,DBT,SARS-CoV-2_nsp10,P0DTC1
Q15615,OR4D1,SARS-CoV-2_nsp10,P0DTC1
Q8NGF1,OR52R1,SARS-CoV-2_nsp10,P0DTC1
Q92871,PMM1,SARS-CoV-2_nsp10,P0DTC1
Q15166,PON3,SARS-CoV-2_nsp10,P0DTC1
Q99569,PKP4,SARS-CoV-2_nsp10,P0DTC1
Q6GYQ0,RALGAPA1,SARS-CoV-2_nsp10,P0DTC1
O94810,RGS11,SARS-CoV-2_nsp10,P0DTC1
Q96CS7,PLEKHB2,SARS-CoV-2_nsp10,P0DTC1
Q6NUM9,RETSAT,SARS-CoV-2_nsp10,P0DTC1
O75154,RAB11FIP3,SARS-CoV-2_nsp10,P0DTC1
Q5JSZ5,PRRC2B,SARS-CoV-2_nsp10,P0DTC1
Q00LT1,PRCD,SARS-CoV-2_nsp10,P0DTC1
Q9H6K5,PRR36,SARS-CoV-2_nsp10,P0DTC1
Q16647,PTGIS,SARS-CoV-2_nsp10,P0DTC1
Q5H9M0,PWWP3B,SARS-CoV-2_nsp10,P0DTC1
Q7Z4M0,REC114,SARS-CoV-2_nsp10,P0DTC1
O95825,CRYZL1,SARS-CoV-2_nsp10,P0DTC1
P61927,RPL37,SARS-CoV-2_nsp10,P0DTC1
Q92932,PTPRN2,SARS-CoV-2_nsp10,P0DTC1
P08575,PTPRC,SARS-CoV-2_nsp10,P0DTC1
P22695,UQCRC2,SARS-CoV-2_nsp10,P0DTC1
P27708,CAD,SARS-CoV-2_nsp10,P0DTC1
Q8NG50,RDM1,SARS-CoV-2_nsp10,P0DTC1
Q9UL25,RAB21,SARS-CoV-2_nsp10,P0DTC1
Q2M1Z3,ARHGAP31,SARS-CoV-2_nsp10,P0DTC1
O75916,RGS9,SARS-CoV-2_nsp10,P0DTC1
Q96IC2,REXO5,SARS-CoV-2_nsp10,P0DTC1
P78509,RELN,SARS-CoV-2_nsp10,P0DTC1
O60518,RANBP6,SARS-CoV-2_nsp10,P0DTC1
P35244,RPA3,SARS-CoV-2_nsp10,P0DTC1
Q0VAM2,RASGEF1B,SARS-CoV-2_nsp10,P0DTC1
Q6R327,RICTOR,SARS-CoV-2_nsp10,P0DTC1
Q8WZ73,RFFL,SARS-CoV-2_nsp10,P0DTC1
O75787,ATP6AP2,SARS-CoV-2_nsp10,P0DTC1
P12271,RLBP1,SARS-CoV-2_nsp10,P0DTC1
Q9NRA2,SLC17A5,SARS-CoV-2_nsp10,P0DTC1
Q8WXG1,RSAD2,SARS-CoV-2_nsp10,P0DTC1
Q9Y230,RUVBL2,SARS-CoV-2_nsp10,P0DTC1
Q9UHI7,SLC23A1,SARS-CoV-2_nsp10,P0DTC1
Q9UGH3,SLC23A2,SARS-CoV-2_nsp10,P0DTC1
P34925,RYK,SARS-CoV-2_nsp10,P0DTC1
Q8WXG8,S100Z,SARS-CoV-2_nsp10,P0DTC1
P31151,S100A7,SARS-CoV-2_nsp10,P0DTC1
Q9GZR1,SENP6,SARS-CoV-2_nsp10,P0DTC1
Q9BSV6,TSEN34,SARS-CoV-2_nsp10,P0DTC1
Q2M3M2,SLC5A9,SARS-CoV-2_nsp10,P0DTC1
Q9Y6R1,SLC4A4,SARS-CoV-2_nsp10,P0DTC1
Q7Z6J9,TSEN54,SARS-CoV-2_nsp10,P0DTC1
P47872,SCTR,SARS-CoV-2_nsp10,P0DTC1
Q9H4L4,SENP3,SARS-CoV-2_nsp10,P0DTC1
Q6NUJ1,PSAPL1,SARS-CoV-2_nsp10,P0DTC1
Q6UWF3,SCIMP,SARS-CoV-2_nsp10,P0DTC1
P0DJI8,SAA1,SARS-CoV-2_nsp10,P0DTC1
Q9H871,RMND5A,SARS-CoV-2_nsp10,P0DTC1
P0DJI9,SAA2,SARS-CoV-2_nsp10,P0DTC1
Q2QD12,RPEL1,SARS-CoV-2_nsp10,P0DTC1
P61218,POLR2F,SARS-CoV-2_nsp10,P0DTC1
Q9NQZ2,UTP3,SARS-CoV-2_nsp10,P0DTC1
P34741,SDC2,SARS-CoV-2_nsp10,P0DTC1
Q6PCB7,SLC27A1,SARS-CoV-2_nsp10,P0DTC1
Q9BRJ2,MRPL45,SARS-CoV-2_nsp10,P0DTC1
Q96K19,RNF170,SARS-CoV-2_nsp10,P0DTC1
Q9NV58,RNF19A,SARS-CoV-2_nsp10,P0DTC1
O75818,RPP40,SARS-CoV-2_nsp10,P0DTC1
Q9BX26,SYCP2,SARS-CoV-2_nsp10,P0DTC1
Q9Y458,TBX22,SARS-CoV-2_nsp10,P0DTC1
O15119,TBX3,SARS-CoV-2_nsp10,P0DTC1
P52655,GTF2A1,SARS-CoV-2_nsp10,P0DTC1
Q8WVE6,TMEM171,SARS-CoV-2_nsp10,P0DTC1
Q9Y2I9,TBC1D30,SARS-CoV-2_nsp10,P0DTC1
O43763,TLX2,SARS-CoV-2_nsp10,P0DTC1
Q12974,PTP4A2,SARS-CoV-2_nsp10,P0DTC1
O95922,TTLL1,SARS-CoV-2_nsp10,P0DTC1
Q15695,ZRSR2P1,SARS-CoV-2_nsp10,P0DTC1
Q8IWE2,FAM114A1,SARS-CoV-2_nsp10,P0DTC1
Q8N127,OR5AS1,SARS-CoV-2_nsp10,P0DTC1
P07988,SFTPB,SARS-CoV-2_nsp10,P0DTC1
Q6UWS5,PET117,SARS-CoV-2_nsp10,P0DTC1
Q6ZMN7,PDZRN4,SARS-CoV-2_nsp10,P0DTC1
Q96N64,PWWP2A,SARS-CoV-2_nsp10,P0DTC1
Q8WYP3,RIN2,SARS-CoV-2_nsp10,P0DTC1
Q6NUQ1,RINT1,SARS-CoV-2_nsp10,P0DTC1
P35268,RPL22,SARS-CoV-2_nsp10,P0DTC1
P62750,RPL23A,SARS-CoV-2_nsp10,P0DTC1
P62266,RPS23,SARS-CoV-2_nsp10,P0DTC1
P62847,RPS24,SARS-CoV-2_nsp10,P0DTC1
P56192,MARS1,SARS-CoV-2_nsp10,P0DTC1
P57105,SYNJ2BP,SARS-CoV-2_nsp10,P0DTC1
P62304,SNRPE,SARS-CoV-2_nsp10,P0DTC1
A8MWD9,SNRPGP15,SARS-CoV-2_nsp10,P0DTC1
P57060,RWDD2B,SARS-CoV-2_nsp10,P0DTC1
Q9UJJ7,RPUSD1,SARS-CoV-2_nsp10,P0DTC1
Q9NP92,MRPS30,SARS-CoV-2_nsp10,P0DTC1
P82930,MRPS34,SARS-CoV-2_nsp10,P0DTC1
P09661,SNRPA1,SARS-CoV-2_nsp10,P0DTC1
O95977,S1PR4,SARS-CoV-2_nsp10,P0DTC1
Q92777,SYN2,SARS-CoV-2_nsp10,P0DTC1
Q8WUG5,SLC22A17,SARS-CoV-2_nsp10,P0DTC1
Q9BSK2,SLC25A33,SARS-CoV-2_nsp10,P0DTC1
Q6PIV7,SLC25A34,SARS-CoV-2_nsp10,P0DTC1
A0A286YFG1,SCYGR8,SARS-CoV-2_nsp10,P0DTC1
A0A286YF77,SCYGR6,SARS-CoV-2_nsp10,P0DTC1
P0DPB3,SCHIP1,SARS-CoV-2_nsp10,P0DTC1
P0DSO2,SCYGR9,SARS-CoV-2_nsp10,P0DTC1
Q86SQ7,SDCCAG8,SARS-CoV-2_nsp10,P0DTC1
Q14151,SAFB2,SARS-CoV-2_nsp10,P0DTC1
Q9H3T3,SEMA6B,SARS-CoV-2_nsp10,P0DTC1
Q8N6K7,SAMD3,SARS-CoV-2_nsp10,P0DTC1
Q8NCE0,TSEN2,SARS-CoV-2_nsp10,P0DTC1
A0A087X179,TBC1D3E,SARS-CoV-2_nsp10,P0DTC1
Q9UHJ3,SFMBT1,SARS-CoV-2_nsp10,P0DTC1
Q7Z422,SZRD1,SARS-CoV-2_nsp10,P0DTC1
Q17RH7,TPRXL,SARS-CoV-2_nsp10,P0DTC1
Q9NUH8,TMEM14B,SARS-CoV-2_nsp10,P0DTC1
Q8NGC9,OR11H4,SARS-CoV-2_nsp10,P0DTC1
P0C626,OR5G3,SARS-CoV-2_nsp10,P0DTC1
Q9NUU6,OTULINL,SARS-CoV-2_nsp10,P0DTC1
Q93086,P2RX5,SARS-CoV-2_nsp10,P0DTC1
Q9H158,PCDHAC1,SARS-CoV-2_nsp10,P0DTC1
Q9Y5E9,PCDHB14,SARS-CoV-2_nsp10,P0DTC1
Q2NL67,PARP6,SARS-CoV-2_nsp10,P0DTC1
O76074,PDE5A,SARS-CoV-2_nsp10,P0DTC1
Q9NZ42,PSENEN,SARS-CoV-2_nsp10,P0DTC1
O15212,PFDN6,SARS-CoV-2_nsp10,P0DTC1
P12955,PEPD,SARS-CoV-2_nsp10,P0DTC1
P0DJD8,PGA3,SARS-CoV-2_nsp10,P0DTC1
Q96GW7,BCAN,SARS-CoV-2_nsp10,P0DTC1
P15428,HPGD,SARS-CoV-2_nsp10,P0DTC1
P61224,RAP1B,SARS-CoV-2_nsp10,P0DTC1
Q96HC4,PDLIM5,SARS-CoV-2_nsp10,P0DTC1
Q13670,PMS2P11,SARS-CoV-2_nsp10,P0DTC1
Q15149,PLEC,SARS-CoV-2_nsp10,P0DTC1
Q9NUX5,POT1,SARS-CoV-2_nsp10,P0DTC1
Q9Y446,PKP3,SARS-CoV-2_nsp10,P0DTC1
Q9NUJ7,PLCXD1,SARS-CoV-2_nsp10,P0DTC1
O14924,RGS12,SARS-CoV-2_nsp10,P0DTC1
P43686,PSMC4,SARS-CoV-2_nsp10,P0DTC1
P25788,PSMA3,SARS-CoV-2_nsp10,P0DTC1
P23284,PPIB,SARS-CoV-2_nsp10,P0DTC1
Q86Y79,PTRH1,SARS-CoV-2_nsp10,P0DTC1
O43242,PSMD3,SARS-CoV-2_nsp10,P0DTC1
P20340,RAB6A,SARS-CoV-2_nsp10,P0DTC1
P29762,CRABP1,SARS-CoV-2_nsp10,P0DTC1
Q8N0T1,RBIS,SARS-CoV-2_nsp10,P0DTC1
P29373,CRABP2,SARS-CoV-2_nsp10,P0DTC1
Q17R89,ARHGAP44,SARS-CoV-2_nsp10,P0DTC1
Q8TCC3,MRPL30,SARS-CoV-2_nsp10,P0DTC1
Q9BYC8,MRPL32,SARS-CoV-2_nsp10,P0DTC1
Q5T653,MRPL2,SARS-CoV-2_nsp10,P0DTC1
O75394,MRPL33,SARS-CoV-2_nsp10,P0DTC1
Q9H1J1,UPF3A,SARS-CoV-2_nsp10,P0DTC1
Q9NVN3,RIC8B,SARS-CoV-2_nsp10,P0DTC1
Q9BZE1,MRPL37,SARS-CoV-2_nsp10,P0DTC1
Q9BUI4,POLR3C,SARS-CoV-2_nsp10,P0DTC1
Q92900,UPF1,SARS-CoV-2_nsp10,P0DTC1
P26373,RPL13,SARS-CoV-2_nsp10,P0DTC1
P62269,RPS18,SARS-CoV-2_nsp10,P0DTC1
A2VEC9,SSPOP,SARS-CoV-2_nsp10,P0DTC1
Q9UQ35,SRRM2,SARS-CoV-2_nsp10,P0DTC1
P49458,SRP9,SARS-CoV-2_nsp10,P0DTC1
P31391,SSTR4,SARS-CoV-2_nsp10,P0DTC1
Q8N0S2,SYCE1,SARS-CoV-2_nsp10,P0DTC1
Q6PI48,DARS2,SARS-CoV-2_nsp10,P0DTC1
Q96GW9,MARS2,SARS-CoV-2_nsp10,P0DTC1
Q96A25,TMEM106A,SARS-CoV-2_nsp10,P0DTC1
Q13395,TARBP1,SARS-CoV-2_nsp10,P0DTC1
Q8NGU4,OR2I1P,SARS-CoV-2_nsp10,P0DTC1
Q96T60,PNKP,SARS-CoV-2_nsp10,P0DTC1
Q8WVI7,PPP1R1C,SARS-CoV-2_nsp10,P0DTC1
P48556,PSMD8,SARS-CoV-2_nsp10,P0DTC1
Q5T6V5,C9orf64,SARS-CoV-2_nsp10,P0DTC1
P29558,RBMS1,SARS-CoV-2_nsp10,P0DTC1
Q8IY67,RAVER1,SARS-CoV-2_nsp10,P0DTC1
Q59GN2,RPL39P5,SARS-CoV-2_nsp10,P0DTC1
Q8NDN9,RCBTB1,SARS-CoV-2_nsp10,P0DTC1
Q5TC82,RC3H1,SARS-CoV-2_nsp10,P0DTC1
Q9NRW1,RAB6B,SARS-CoV-2_nsp10,P0DTC1
Q16576,RBBP7,SARS-CoV-2_nsp10,P0DTC1
Q96D70,R3HDM4,SARS-CoV-2_nsp10,P0DTC1
P49795,RGS19,SARS-CoV-2_nsp10,P0DTC1
Q96A35,MRPL24,SARS-CoV-2_nsp10,P0DTC1
Q96R05,RBP7,SARS-CoV-2_nsp10,P0DTC1
Q9H1E1,RNASE7,SARS-CoV-2_nsp10,P0DTC1
O00287,RFXAP,SARS-CoV-2_nsp10,P0DTC1
Q9BYD3,MRPL4,SARS-CoV-2_nsp10,P0DTC1
Q9P0J6,MRPL36,SARS-CoV-2_nsp10,P0DTC1
Q7Z7H8,MRPL10,SARS-CoV-2_nsp10,P0DTC1
P09651,HNRNPA1,SARS-CoV-2_nsp10,P0DTC1
Q9NYV6,RRN3,SARS-CoV-2_nsp10,P0DTC1
P62753,RPS6,SARS-CoV-2_nsp10,P0DTC1
P78330,PSPH,SARS-CoV-2_nsp10,P0DTC1
Q3SY17,SLC25A52,SARS-CoV-2_nsp10,P0DTC1
O75324,SNN,SARS-CoV-2_nsp10,P0DTC1
Q9UBB9,TFIP11,SARS-CoV-2_nsp10,P0DTC1
Q9H0W8,SMG9,SARS-CoV-2_nsp10,P0DTC1
Q15185,PTGES3,SARS-CoV-2_nsp10,P0DTC1
Q96P63,SERPINB12,SARS-CoV-2_nsp10,P0DTC1
Q9Y5X3,SNX5,SARS-CoV-2_nsp10,P0DTC1
O43290,SART1,SARS-CoV-2_nsp10,P0DTC1
Q8IXJ6,SIRT2,SARS-CoV-2_nsp10,P0DTC1
Q99962,SH3GL2,SARS-CoV-2_nsp10,P0DTC1
Q15475,SIX1,SARS-CoV-2_nsp10,P0DTC1
Q8TD33,SCGB1C1,SARS-CoV-2_nsp10,P0DTC1
Q496A3,SPATS1,SARS-CoV-2_nsp10,P0DTC1
O43759,SYNGR1,SARS-CoV-2_nsp10,P0DTC1
Q8NHU3,SGMS2,SARS-CoV-2_nsp10,P0DTC1
Q8N801,STPG4,SARS-CoV-2_nsp10,P0DTC1
O15260,SURF4,SARS-CoV-2_nsp10,P0DTC1
Q9H808,TLE6,SARS-CoV-2_nsp10,P0DTC1
Q9H040,SPRTN,SARS-CoV-2_nsp10,P0DTC1
Q5VVC0,SPO16,SARS-CoV-2_nsp10,P0DTC1
P10124,SRGN,SARS-CoV-2_nsp10,P0DTC1
O43610,SPRY3,SARS-CoV-2_nsp10,P0DTC1
O75317,USP12,SARS-CoV-2_nsp10,P0DTC1
Q16143,SNCB,SARS-CoV-2_nsp10,P0DTC1
P58304,VSX2,SARS-CoV-2_nsp10,P0DTC1
O95785,WIZ,SARS-CoV-2_nsp10,P0DTC1
Q96IP4,TENT5A,SARS-CoV-2_nsp10,P0DTC1
Q12933,TRAF2,SARS-CoV-2_nsp10,P0DTC1
Q86UB9,TMEM135,SARS-CoV-2_nsp10,P0DTC1
